epoch,lr-Adam,step,train_loss,val_loss
,0.01,67649,,
,0.01,67699,,
,0.01,67749,,
,0.01,67799,,
,0.01,67849,,
,0.01,67899,,
,0.01,67949,,
,0.01,67999,,
,0.01,68049,,
,0.01,68099,,
,0.01,68149,,
,0.01,68199,,
,0.01,68249,,
,0.01,68299,,
,0.01,68349,,
,0.01,68399,,
,0.01,68449,,
,0.01,68499,,
,0.01,68549,,
,0.01,68599,,
,0.01,68649,,
,0.01,68699,,
,0.01,68749,,
,0.01,68799,,
,0.01,68849,,
,0.01,68899,,
,0.01,68949,,
,0.01,68999,,
,0.01,69049,,
,0.01,69099,,
,0.01,69149,,
,0.01,69199,,
,0.01,69249,,
,0.01,69299,,
,0.01,69349,,
,0.01,69399,,
,0.01,69449,,
,0.01,69499,,
,0.01,69549,,
,0.01,69599,,
,0.01,69649,,
,0.01,69699,,
,0.01,69749,,
,0.01,69799,,
,0.01,69849,,
,0.01,69899,,
,0.01,69949,,
,0.01,69999,,
,0.01,70049,,
,0.01,70099,,
,0.01,70149,,
,0.01,70199,,
,0.01,70249,,
,0.01,70299,,
,0.01,70349,,
,0.01,70399,,
,0.01,70449,,
,0.01,70499,,
,0.01,70549,,
,0.01,70599,,
,0.01,70649,,
,0.01,70699,,
,0.01,70749,,
,0.01,70799,,
,0.01,70849,,
,0.01,70899,,
,0.01,70949,,
,0.01,70999,,
,0.01,71049,,
,0.01,71099,,
,0.01,71149,,
,0.01,71199,,
,0.01,71249,,
,0.01,71299,,
,0.01,71349,,
,0.01,71399,,
,0.01,71449,,
,0.01,71499,,
,0.01,71549,,
,0.01,71599,,
,0.01,71649,,
,0.01,71699,,
,0.01,71749,,
,0.01,71799,,
15,,71807,,32.030670166015625
15,,71807,31.58087158203125,
,0.01,71849,,
,0.01,71899,,
,0.01,71949,,
,0.01,71999,,
,0.01,72049,,
,0.01,72099,,
,0.01,72149,,
,0.01,72199,,
,0.01,72249,,
,0.01,72299,,
,0.01,72349,,
,0.01,72399,,
,0.01,72449,,
,0.01,72499,,
,0.01,72549,,
,0.01,72599,,
,0.01,72649,,
,0.01,72699,,
,0.01,72749,,
,0.01,72799,,
,0.01,72849,,
,0.01,72899,,
,0.01,72949,,
,0.01,72999,,
,0.01,73049,,
,0.01,73099,,
,0.01,73149,,
,0.01,73199,,
,0.01,73249,,
,0.01,73299,,
,0.01,73349,,
,0.01,73399,,
,0.01,73449,,
,0.01,73499,,
,0.01,73549,,
,0.01,73599,,
,0.01,73649,,
,0.01,73699,,
,0.01,73749,,
,0.01,73799,,
,0.01,73849,,
,0.01,73899,,
,0.01,73949,,
,0.01,73999,,
,0.01,74049,,
,0.01,74099,,
,0.01,74149,,
,0.01,74199,,
,0.01,74249,,
,0.01,74299,,
,0.01,74349,,
,0.01,74399,,
,0.01,74449,,
,0.01,74499,,
,0.01,74549,,
,0.01,74599,,
,0.01,74649,,
,0.01,74699,,
,0.01,74749,,
,0.01,74799,,
,0.01,74849,,
,0.01,74899,,
,0.01,74949,,
,0.01,74999,,
,0.01,75049,,
,0.01,75099,,
,0.01,75149,,
,0.01,75199,,
,0.01,75249,,
,0.01,75299,,
,0.01,75349,,
,0.01,75399,,
,0.01,75449,,
,0.01,75499,,
,0.01,75549,,
,0.01,75599,,
,0.01,75649,,
,0.01,75699,,
,0.01,75749,,
,0.01,75799,,
,0.01,75849,,
,0.01,75899,,
,0.01,75949,,
,0.01,75999,,
,0.01,76049,,
,0.01,76099,,
,0.01,76149,,
,0.01,76199,,
,0.01,76249,,
16,,76295,,31.626985549926758
16,,76295,31.522953033447266,
,0.01,76299,,
,0.01,76349,,
,0.01,76399,,
,0.01,76449,,
,0.01,76499,,
,0.01,76549,,
,0.01,76599,,
,0.01,76649,,
,0.01,76699,,
,0.01,76749,,
,0.01,76799,,
,0.01,76849,,
,0.01,76899,,
,0.01,76949,,
,0.01,76999,,
,0.01,77049,,
,0.01,77099,,
,0.01,77149,,
,0.01,77199,,
,0.01,77249,,
,0.01,77299,,
,0.01,77349,,
,0.01,77399,,
,0.01,77449,,
,0.01,77499,,
,0.01,77549,,
,0.01,77599,,
,0.01,77649,,
,0.01,77699,,
,0.01,77749,,
,0.01,77799,,
,0.01,77849,,
,0.01,77899,,
,0.01,77949,,
,0.01,77999,,
,0.01,78049,,
,0.01,78099,,
,0.01,78149,,
,0.01,78199,,
,0.01,78249,,
,0.01,78299,,
,0.01,78349,,
,0.01,78399,,
,0.01,78449,,
,0.01,78499,,
,0.01,78549,,
,0.01,78599,,
,0.01,78649,,
,0.01,78699,,
,0.01,78749,,
,0.01,78799,,
,0.01,78849,,
,0.01,78899,,
,0.01,78949,,
,0.01,78999,,
,0.01,79049,,
,0.01,79099,,
,0.01,79149,,
,0.01,79199,,
,0.01,79249,,
,0.01,79299,,
,0.01,79349,,
,0.01,79399,,
,0.01,79449,,
,0.01,79499,,
,0.01,79549,,
,0.01,79599,,
,0.01,79649,,
,0.01,79699,,
,0.01,79749,,
,0.01,79799,,
,0.01,79849,,
,0.01,79899,,
,0.01,79949,,
,0.01,79999,,
,0.01,80049,,
,0.01,80099,,
,0.01,80149,,
,0.01,80199,,
,0.01,80249,,
,0.01,80299,,
,0.01,80349,,
,0.01,80399,,
,0.01,80449,,
,0.01,80499,,
,0.01,80549,,
,0.01,80599,,
,0.01,80649,,
,0.01,80699,,
,0.01,80749,,
17,,80783,,31.812284469604492
17,,80783,31.469350814819336,
,0.01,80799,,
,0.01,80849,,
,0.01,80899,,
,0.01,80949,,
,0.01,80999,,
,0.01,81049,,
,0.01,81099,,
,0.01,81149,,
,0.01,81199,,
,0.01,81249,,
,0.01,81299,,
,0.01,81349,,
,0.01,81399,,
,0.01,81449,,
,0.01,81499,,
,0.01,81549,,
,0.01,81599,,
,0.01,81649,,
,0.01,81699,,
,0.01,81749,,
,0.01,81799,,
,0.01,81849,,
,0.01,81899,,
,0.01,81949,,
,0.01,81999,,
,0.01,82049,,
,0.01,82099,,
,0.01,82149,,
,0.01,82199,,
,0.01,82249,,
,0.01,82299,,
,0.01,82349,,
,0.01,82399,,
,0.01,82449,,
,0.01,82499,,
,0.01,82549,,
,0.01,82599,,
,0.01,82649,,
,0.01,82699,,
,0.01,82749,,
,0.01,82799,,
,0.01,82849,,
,0.01,82899,,
,0.01,82949,,
,0.01,82999,,
,0.01,83049,,
,0.01,83099,,
,0.01,83149,,
,0.01,83199,,
,0.01,83249,,
,0.01,83299,,
,0.01,83349,,
,0.01,83399,,
,0.01,83449,,
,0.01,83499,,
,0.01,83549,,
,0.01,83599,,
,0.01,83649,,
,0.01,83699,,
,0.01,83749,,
,0.01,83799,,
,0.01,83849,,
,0.01,83899,,
,0.01,83949,,
,0.01,83999,,
,0.01,84049,,
,0.01,84099,,
,0.01,84149,,
,0.01,84199,,
,0.01,84249,,
,0.01,84299,,
,0.01,84349,,
,0.01,84399,,
,0.01,84449,,
,0.01,84499,,
,0.01,84549,,
,0.01,84599,,
,0.01,84649,,
,0.01,84699,,
,0.01,84749,,
,0.01,84799,,
,0.01,84849,,
,0.01,84899,,
,0.01,84949,,
,0.01,84999,,
,0.01,85049,,
,0.01,85099,,
,0.01,85149,,
,0.01,85199,,
,0.01,85249,,
18,,85271,,32.43437957763672
18,,85271,31.359670639038086,
,0.01,85299,,
,0.01,85349,,
,0.01,85399,,
,0.01,85449,,
,0.01,85499,,
,0.01,85549,,
,0.01,85599,,
,0.01,85649,,
,0.01,85699,,
,0.01,85749,,
,0.01,85799,,
,0.01,85849,,
,0.01,85899,,
,0.01,85949,,
,0.01,85999,,
,0.01,86049,,
,0.01,86099,,
,0.01,86149,,
,0.01,86199,,
,0.01,86249,,
,0.01,86299,,
,0.01,86349,,
,0.01,86399,,
,0.01,86449,,
,0.01,86499,,
,0.01,86549,,
,0.01,86599,,
,0.01,86649,,
,0.01,86699,,
,0.01,86749,,
,0.01,86799,,
,0.01,86849,,
,0.01,86899,,
,0.01,86949,,
,0.01,86999,,
,0.01,87049,,
,0.01,87099,,
,0.01,87149,,
,0.01,87199,,
,0.01,87249,,
,0.01,87299,,
,0.01,87349,,
,0.01,87399,,
,0.01,87449,,
,0.01,87499,,
,0.01,87549,,
,0.01,87599,,
,0.01,87649,,
,0.01,87699,,
,0.01,87749,,
,0.01,87799,,
,0.01,87849,,
,0.01,87899,,
,0.01,87949,,
,0.01,87999,,
,0.01,88049,,
,0.01,88099,,
,0.01,88149,,
,0.01,88199,,
,0.01,88249,,
,0.01,88299,,
,0.01,88349,,
,0.01,88399,,
,0.01,88449,,
,0.01,88499,,
,0.01,88549,,
,0.01,88599,,
,0.01,88649,,
,0.01,88699,,
,0.01,88749,,
,0.01,88799,,
,0.01,88849,,
,0.01,88899,,
,0.01,88949,,
,0.01,88999,,
,0.01,89049,,
,0.01,89099,,
,0.01,89149,,
,0.01,89199,,
,0.01,89249,,
,0.01,89299,,
,0.01,89349,,
,0.01,89399,,
,0.01,89449,,
,0.01,89499,,
,0.01,89549,,
,0.01,89599,,
,0.01,89649,,
,0.01,89699,,
,0.01,89749,,
19,,89759,,31.387460708618164
19,,89759,31.37625503540039,
,0.01,89799,,
,0.01,89849,,
,0.01,89899,,
,0.01,89949,,
,0.01,89999,,
,0.01,90049,,
,0.01,90099,,
,0.01,90149,,
,0.01,90199,,
,0.01,90249,,
,0.01,90299,,
,0.01,90349,,
,0.01,90399,,
,0.01,90449,,
,0.01,90499,,
,0.01,90549,,
,0.01,90599,,
,0.01,90649,,
,0.01,90699,,
,0.01,90749,,
,0.01,90799,,
,0.01,90849,,
,0.01,90899,,
,0.01,90949,,
,0.01,90999,,
,0.01,91049,,
,0.01,91099,,
,0.01,91149,,
,0.01,91199,,
,0.01,91249,,
,0.01,91299,,
,0.01,91349,,
,0.01,91399,,
,0.01,91449,,
,0.01,91499,,
,0.01,91549,,
,0.01,91599,,
,0.01,91649,,
,0.01,91699,,
,0.01,91749,,
,0.01,91799,,
,0.01,91849,,
,0.01,91899,,
,0.01,91949,,
,0.01,91999,,
,0.01,92049,,
,0.01,92099,,
,0.01,92149,,
,0.01,92199,,
,0.01,92249,,
,0.01,92299,,
,0.01,92349,,
,0.01,92399,,
,0.01,92449,,
,0.01,92499,,
,0.01,92549,,
,0.01,92599,,
,0.01,92649,,
,0.01,92699,,
,0.01,92749,,
,0.01,92799,,
,0.01,92849,,
,0.01,92899,,
,0.01,92949,,
,0.01,92999,,
,0.01,93049,,
,0.01,93099,,
,0.01,93149,,
,0.01,93199,,
,0.01,93249,,
,0.01,93299,,
,0.01,93349,,
,0.01,93399,,
,0.01,93449,,
,0.01,93499,,
,0.01,93549,,
,0.01,93599,,
,0.01,93649,,
,0.01,93699,,
,0.01,93749,,
,0.01,93799,,
,0.01,93849,,
,0.01,93899,,
,0.01,93949,,
,0.01,93999,,
,0.01,94049,,
,0.01,94099,,
,0.01,94149,,
,0.01,94199,,
20,,94247,,32.38327407836914
20,,94247,31.24341583251953,
,0.01,94249,,
,0.01,94299,,
,0.01,94349,,
,0.01,94399,,
,0.01,94449,,
,0.01,94499,,
,0.01,94549,,
,0.01,94599,,
,0.01,94649,,
,0.01,94699,,
,0.01,94749,,
,0.01,94799,,
,0.01,94849,,
,0.01,94899,,
,0.01,94949,,
,0.01,94999,,
,0.01,95049,,
,0.01,95099,,
,0.01,95149,,
,0.01,95199,,
,0.01,95249,,
,0.01,95299,,
,0.01,95349,,
,0.01,95399,,
,0.01,95449,,
,0.01,95499,,
,0.01,95549,,
,0.01,95599,,
,0.01,95649,,
,0.01,95699,,
,0.01,95749,,
,0.01,95799,,
,0.01,95849,,
,0.01,95899,,
,0.01,95949,,
,0.01,95999,,
,0.01,96049,,
,0.01,96099,,
,0.01,96149,,
,0.01,96199,,
,0.01,96249,,
,0.01,96299,,
,0.01,96349,,
,0.01,96399,,
,0.01,96449,,
,0.01,96499,,
,0.01,96549,,
,0.01,96599,,
,0.01,96649,,
,0.01,96699,,
,0.01,96749,,
,0.01,96799,,
,0.01,96849,,
,0.01,96899,,
,0.01,96949,,
,0.01,96999,,
,0.01,97049,,
,0.01,97099,,
,0.01,97149,,
,0.01,97199,,
,0.01,97249,,
,0.01,97299,,
,0.01,97349,,
,0.01,97399,,
,0.01,97449,,
,0.01,97499,,
,0.01,97549,,
,0.01,97599,,
,0.01,97649,,
,0.01,97699,,
,0.01,97749,,
,0.01,97799,,
,0.01,97849,,
,0.01,97899,,
,0.01,97949,,
,0.01,97999,,
,0.01,98049,,
,0.01,98099,,
,0.01,98149,,
,0.01,98199,,
,0.01,98249,,
,0.01,98299,,
,0.01,98349,,
,0.01,98399,,
,0.01,98449,,
,0.01,98499,,
,0.01,98549,,
,0.01,98599,,
,0.01,98649,,
,0.01,98699,,
21,,98735,,31.755207061767578
21,,98735,31.17509651184082,
,0.01,98749,,
,0.01,98799,,
,0.01,98849,,
,0.01,98899,,
,0.01,98949,,
,0.01,98999,,
,0.01,99049,,
,0.01,99099,,
,0.01,99149,,
,0.01,99199,,
,0.01,99249,,
,0.01,99299,,
,0.01,99349,,
,0.01,99399,,
,0.01,99449,,
,0.01,99499,,
,0.01,99549,,
,0.01,99599,,
,0.01,99649,,
,0.01,99699,,
,0.01,99749,,
,0.01,99799,,
,0.01,99849,,
,0.01,99899,,
,0.01,99949,,
,0.01,99999,,
,0.01,100049,,
,0.01,100099,,
,0.01,100149,,
,0.01,100199,,
,0.01,100249,,
,0.01,100299,,
,0.01,100349,,
,0.01,100399,,
,0.01,100449,,
,0.01,100499,,
,0.01,100549,,
,0.01,100599,,
,0.01,100649,,
,0.01,100699,,
,0.01,100749,,
,0.01,100799,,
,0.01,100849,,
,0.01,100899,,
,0.01,100949,,
,0.01,100999,,
,0.01,101049,,
,0.01,101099,,
,0.01,101149,,
,0.01,101199,,
,0.01,101249,,
,0.01,101299,,
,0.01,101349,,
,0.01,101399,,
,0.01,101449,,
,0.01,101499,,
,0.01,101549,,
,0.01,101599,,
,0.01,101649,,
,0.01,101699,,
,0.01,101749,,
,0.01,101799,,
,0.01,101849,,
,0.01,101899,,
,0.01,101949,,
,0.01,101999,,
,0.01,102049,,
,0.01,102099,,
,0.01,102149,,
,0.01,102199,,
,0.01,102249,,
,0.01,102299,,
,0.01,102349,,
,0.01,102399,,
,0.01,102449,,
,0.01,102499,,
,0.01,102549,,
,0.01,102599,,
,0.01,102649,,
,0.01,102699,,
,0.01,102749,,
,0.01,102799,,
,0.01,102849,,
,0.01,102899,,
,0.01,102949,,
,0.01,102999,,
,0.01,103049,,
,0.01,103099,,
,0.01,103149,,
,0.01,103199,,
22,,103223,,31.991775512695312
22,,103223,31.168975830078125,
,0.01,103249,,
,0.01,103299,,
,0.01,103349,,
,0.01,103399,,
,0.01,103449,,
,0.01,103499,,
,0.01,103549,,
,0.01,103599,,
,0.01,103649,,
,0.01,103699,,
,0.01,103749,,
,0.01,103799,,
,0.01,103849,,
,0.01,103899,,
,0.01,103949,,
,0.01,103999,,
,0.01,104049,,
,0.01,104099,,
,0.01,104149,,
,0.01,104199,,
,0.01,104249,,
,0.01,104299,,
,0.01,104349,,
,0.01,104399,,
,0.01,104449,,
,0.01,104499,,
,0.01,104549,,
,0.01,104599,,
,0.01,104649,,
,0.01,104699,,
,0.01,104749,,
,0.01,104799,,
,0.01,104849,,
,0.01,104899,,
,0.01,104949,,
,0.01,104999,,
,0.01,105049,,
,0.01,105099,,
,0.01,105149,,
,0.01,105199,,
,0.01,105249,,
,0.01,105299,,
,0.01,105349,,
,0.01,105399,,
,0.01,105449,,
,0.01,105499,,
,0.01,105549,,
,0.01,105599,,
,0.01,105649,,
,0.01,105699,,
,0.01,105749,,
,0.01,105799,,
,0.01,105849,,
,0.01,105899,,
,0.01,105949,,
,0.01,105999,,
,0.01,106049,,
,0.01,106099,,
,0.01,106149,,
,0.01,106199,,
,0.01,106249,,
,0.01,106299,,
,0.01,106349,,
,0.01,106399,,
,0.01,106449,,
,0.01,106499,,
,0.01,106549,,
,0.01,106599,,
,0.01,106649,,
,0.01,106699,,
,0.01,106749,,
,0.01,106799,,
,0.01,106849,,
,0.01,106899,,
,0.01,106949,,
,0.01,106999,,
,0.01,107049,,
,0.01,107099,,
,0.01,107149,,
,0.01,107199,,
,0.01,107249,,
,0.01,107299,,
,0.01,107349,,
,0.01,107399,,
,0.01,107449,,
,0.01,107499,,
,0.01,107549,,
,0.01,107599,,
,0.01,107649,,
,0.01,107699,,
23,,107711,,31.522686004638672
23,,107711,31.111282348632812,
,0.01,107749,,
,0.01,107799,,
,0.01,107849,,
,0.01,107899,,
,0.01,107949,,
,0.01,107999,,
,0.01,108049,,
,0.01,108099,,
,0.01,108149,,
,0.01,108199,,
,0.01,108249,,
,0.01,108299,,
,0.01,108349,,
,0.01,108399,,
,0.01,108449,,
,0.01,108499,,
,0.01,108549,,
,0.01,108599,,
,0.01,108649,,
,0.01,108699,,
,0.01,108749,,
,0.01,108799,,
,0.01,108849,,
,0.01,108899,,
,0.01,108949,,
,0.01,108999,,
,0.01,109049,,
,0.01,109099,,
,0.01,109149,,
,0.01,109199,,
,0.01,109249,,
,0.01,109299,,
,0.01,109349,,
,0.01,109399,,
,0.01,109449,,
,0.01,109499,,
,0.01,109549,,
,0.01,109599,,
,0.01,109649,,
,0.01,109699,,
,0.01,109749,,
,0.01,109799,,
,0.01,109849,,
,0.01,109899,,
,0.01,109949,,
,0.01,109999,,
,0.01,110049,,
,0.01,110099,,
,0.01,110149,,
,0.01,110199,,
,0.01,110249,,
,0.01,110299,,
,0.01,110349,,
,0.01,110399,,
,0.01,110449,,
,0.01,110499,,
,0.01,110549,,
,0.01,110599,,
,0.01,110649,,
,0.01,110699,,
,0.01,110749,,
,0.01,110799,,
,0.01,110849,,
,0.01,110899,,
,0.01,110949,,
,0.01,110999,,
,0.01,111049,,
,0.01,111099,,
,0.01,111149,,
,0.01,111199,,
,0.01,111249,,
,0.01,111299,,
,0.01,111349,,
,0.01,111399,,
,0.01,111449,,
,0.01,111499,,
,0.01,111549,,
,0.01,111599,,
,0.01,111649,,
,0.01,111699,,
,0.01,111749,,
,0.01,111799,,
,0.01,111849,,
,0.01,111899,,
,0.01,111949,,
,0.01,111999,,
,0.01,112049,,
,0.01,112099,,
,0.01,112149,,
,0.01,112199,,
24,,112199,,32.039363861083984
24,,112199,31.072900772094727,
,0.01,112249,,
,0.01,112299,,
,0.01,112349,,
,0.01,112399,,
,0.01,112449,,
,0.01,112499,,
,0.01,112549,,
,0.01,112599,,
,0.01,112649,,
,0.01,112699,,
,0.01,112749,,
,0.01,112799,,
,0.01,112849,,
,0.01,112899,,
,0.01,112949,,
,0.01,112999,,
,0.01,113049,,
,0.01,113099,,
,0.01,113149,,
,0.01,113199,,
,0.01,113249,,
,0.01,113299,,
,0.01,113349,,
,0.01,113399,,
,0.01,113449,,
,0.01,113499,,
,0.01,113549,,
,0.01,113599,,
,0.01,113649,,
,0.01,113699,,
,0.01,113749,,
,0.01,113799,,
,0.01,113849,,
,0.01,113899,,
,0.01,113949,,
,0.01,113999,,
,0.01,114049,,
,0.01,114099,,
,0.01,114149,,
,0.01,114199,,
,0.01,114249,,
,0.01,114299,,
,0.01,114349,,
,0.01,114399,,
,0.01,114449,,
,0.01,114499,,
,0.01,114549,,
,0.01,114599,,
,0.01,114649,,
,0.01,114699,,
,0.01,114749,,
,0.01,114799,,
,0.01,114849,,
,0.01,114899,,
,0.01,114949,,
,0.01,114999,,
,0.01,115049,,
,0.01,115099,,
,0.01,115149,,
,0.01,115199,,
,0.01,115249,,
,0.01,115299,,
,0.01,115349,,
,0.01,115399,,
,0.01,115449,,
,0.01,115499,,
,0.01,115549,,
,0.01,115599,,
,0.01,115649,,
,0.01,115699,,
,0.01,115749,,
,0.01,115799,,
,0.01,115849,,
,0.01,115899,,
,0.01,115949,,
,0.01,115999,,
,0.01,116049,,
,0.01,116099,,
,0.01,116149,,
,0.01,116199,,
,0.01,116249,,
,0.01,116299,,
,0.01,116349,,
,0.01,116399,,
,0.01,116449,,
,0.01,116499,,
,0.01,116549,,
,0.01,116599,,
,0.01,116649,,
25,,116687,,32.20833969116211
25,,116687,31.040260314941406,
,0.01,116699,,
,0.01,116749,,
,0.01,116799,,
,0.01,116849,,
,0.01,116899,,
,0.01,116949,,
,0.01,116999,,
,0.01,117049,,
,0.01,117099,,
,0.01,117149,,
,0.01,117199,,
,0.01,117249,,
,0.01,117299,,
,0.01,117349,,
,0.01,117399,,
,0.01,117449,,
,0.01,117499,,
,0.01,117549,,
,0.01,117599,,
,0.01,117649,,
,0.01,117699,,
,0.01,117749,,
,0.01,117799,,
,0.01,117849,,
,0.01,117899,,
,0.01,117949,,
,0.01,117999,,
,0.01,118049,,
,0.01,118099,,
,0.01,118149,,
,0.01,118199,,
,0.01,118249,,
,0.01,118299,,
,0.01,118349,,
,0.01,118399,,
,0.01,118449,,
,0.01,118499,,
,0.01,118549,,
,0.01,118599,,
,0.01,118649,,
,0.01,118699,,
,0.01,118749,,
,0.01,118799,,
,0.01,118849,,
,0.01,118899,,
,0.01,118949,,
,0.01,118999,,
,0.01,119049,,
,0.01,119099,,
,0.01,119149,,
,0.01,119199,,
,0.01,119249,,
,0.01,119299,,
,0.01,119349,,
,0.01,119399,,
,0.01,119449,,
,0.01,119499,,
,0.01,119549,,
,0.01,119599,,
,0.01,119649,,
,0.01,119699,,
,0.01,119749,,
,0.01,119799,,
,0.01,119849,,
,0.01,119899,,
,0.01,119949,,
,0.01,119999,,
,0.01,120049,,
,0.01,120099,,
,0.01,120149,,
,0.01,120199,,
,0.01,120249,,
,0.01,120299,,
,0.01,120349,,
,0.01,120399,,
,0.01,120449,,
,0.01,120499,,
,0.01,120549,,
,0.01,120599,,
,0.01,120649,,
,0.01,120699,,
,0.01,120749,,
,0.01,120799,,
,0.01,120849,,
,0.01,120899,,
,0.01,120949,,
,0.01,120999,,
,0.01,121049,,
,0.01,121099,,
,0.01,121149,,
26,,121175,,32.11262130737305
26,,121175,30.9698486328125,
,0.01,121199,,
,0.01,121249,,
,0.01,121299,,
,0.01,121349,,
,0.01,121399,,
,0.01,121449,,
,0.01,121499,,
,0.01,121549,,
,0.01,121599,,
,0.01,121649,,
,0.01,121699,,
,0.01,121749,,
,0.01,121799,,
,0.01,121849,,
,0.01,121899,,
,0.01,121949,,
,0.01,121999,,
,0.01,122049,,
,0.01,122099,,
,0.01,122149,,
,0.01,122199,,
,0.01,122249,,
,0.01,122299,,
,0.01,122349,,
,0.01,122399,,
,0.01,122449,,
,0.01,122499,,
,0.01,122549,,
,0.01,122599,,
,0.01,122649,,
,0.01,122699,,
,0.01,122749,,
,0.01,122799,,
,0.01,122849,,
,0.01,122899,,
,0.01,122949,,
,0.01,122999,,
,0.01,123049,,
,0.01,123099,,
,0.01,123149,,
,0.01,123199,,
,0.01,123249,,
,0.01,123299,,
,0.01,123349,,
,0.01,123399,,
,0.01,123449,,
,0.01,123499,,
,0.01,123549,,
,0.01,123599,,
,0.01,123649,,
,0.01,123699,,
,0.01,123749,,
,0.01,123799,,
,0.01,123849,,
,0.01,123899,,
,0.01,123949,,
,0.01,123999,,
,0.01,124049,,
,0.01,124099,,
,0.01,124149,,
,0.01,124199,,
,0.01,124249,,
,0.01,124299,,
,0.01,124349,,
,0.01,124399,,
,0.01,124449,,
,0.01,124499,,
,0.01,124549,,
,0.01,124599,,
,0.01,124649,,
,0.01,124699,,
,0.01,124749,,
,0.01,124799,,
,0.01,124849,,
,0.01,124899,,
,0.01,124949,,
,0.01,124999,,
,0.01,125049,,
,0.01,125099,,
,0.01,125149,,
,0.01,125199,,
,0.01,125249,,
,0.01,125299,,
,0.01,125349,,
,0.01,125399,,
,0.01,125449,,
,0.01,125499,,
,0.01,125549,,
,0.01,125599,,
,0.01,125649,,
27,,125663,,31.823049545288086
27,,125663,30.941162109375,
,0.01,125699,,
,0.01,125749,,
,0.01,125799,,
,0.01,125849,,
,0.01,125899,,
,0.01,125949,,
,0.01,125999,,
,0.01,126049,,
,0.01,126099,,
,0.01,126149,,
,0.01,126199,,
,0.01,126249,,
,0.01,126299,,
,0.01,126349,,
,0.01,126399,,
,0.01,126449,,
,0.01,126499,,
,0.01,126549,,
,0.01,126599,,
,0.01,126649,,
,0.01,126699,,
,0.01,126749,,
,0.01,126799,,
,0.01,126849,,
,0.01,126899,,
,0.01,126949,,
,0.01,126999,,
,0.01,127049,,
,0.01,127099,,
,0.01,127149,,
,0.01,127199,,
,0.01,127249,,
,0.01,127299,,
,0.01,127349,,
,0.01,127399,,
,0.01,127449,,
,0.01,127499,,
,0.01,127549,,
,0.01,127599,,
,0.01,127649,,
,0.01,127699,,
,0.01,127749,,
,0.01,127799,,
,0.01,127849,,
,0.01,127899,,
,0.01,127949,,
,0.01,127999,,
,0.01,128049,,
,0.01,128099,,
,0.01,128149,,
,0.01,128199,,
,0.01,128249,,
,0.01,128299,,
,0.01,128349,,
,0.01,128399,,
,0.01,128449,,
,0.01,128499,,
,0.01,128549,,
,0.01,128599,,
,0.01,128649,,
,0.01,128699,,
,0.01,128749,,
,0.01,128799,,
,0.01,128849,,
,0.01,128899,,
,0.01,128949,,
,0.01,128999,,
,0.01,129049,,
,0.01,129099,,
,0.01,129149,,
,0.01,129199,,
,0.01,129249,,
,0.01,129299,,
,0.01,129349,,
,0.01,129399,,
,0.01,129449,,
,0.01,129499,,
,0.01,129549,,
,0.01,129599,,
,0.01,129649,,
,0.01,129699,,
,0.01,129749,,
,0.01,129799,,
,0.01,129849,,
,0.01,129899,,
,0.01,129949,,
,0.01,129999,,
,0.01,130049,,
,0.01,130099,,
,0.01,130149,,
28,,130151,,31.715675354003906
28,,130151,30.917104721069336,
,0.01,130199,,
,0.01,130249,,
,0.01,130299,,
,0.01,130349,,
,0.01,130399,,
,0.01,130449,,
,0.01,130499,,
,0.01,130549,,
,0.01,130599,,
,0.01,130649,,
,0.01,130699,,
,0.01,130749,,
,0.01,130799,,
,0.01,130849,,
,0.01,130899,,
,0.01,130949,,
,0.01,130999,,
,0.01,131049,,
,0.01,131099,,
,0.01,131149,,
,0.01,131199,,
,0.01,131249,,
,0.01,131299,,
,0.01,131349,,
,0.01,131399,,
,0.01,131449,,
,0.01,131499,,
,0.01,131549,,
,0.01,131599,,
,0.01,131649,,
,0.01,131699,,
,0.01,131749,,
,0.01,131799,,
,0.01,131849,,
,0.01,131899,,
,0.01,131949,,
,0.01,131999,,
,0.01,132049,,
,0.01,132099,,
,0.01,132149,,
,0.01,132199,,
,0.01,132249,,
,0.01,132299,,
,0.01,132349,,
,0.01,132399,,
,0.01,132449,,
,0.01,132499,,
,0.01,132549,,
,0.01,132599,,
,0.01,132649,,
,0.01,132699,,
,0.01,132749,,
,0.01,132799,,
,0.01,132849,,
,0.01,132899,,
,0.01,132949,,
,0.01,132999,,
,0.01,133049,,
,0.01,133099,,
,0.01,133149,,
,0.01,133199,,
,0.01,133249,,
,0.01,133299,,
,0.01,133349,,
,0.01,133399,,
,0.01,133449,,
,0.01,133499,,
,0.01,133549,,
,0.01,133599,,
,0.01,133649,,
,0.01,133699,,
,0.01,133749,,
,0.01,133799,,
,0.01,133849,,
,0.01,133899,,
,0.01,133949,,
,0.01,133999,,
,0.01,134049,,
,0.01,134099,,
,0.01,134149,,
,0.01,134199,,
,0.01,134249,,
,0.01,134299,,
,0.01,134349,,
,0.01,134399,,
,0.01,134449,,
,0.01,134499,,
,0.01,134549,,
,0.01,134599,,
29,,134639,,31.972984313964844
29,,134639,30.905099868774414,
